Customer,CustomerName,Branch,BranchName,Month,MonthName,MonthRevenue,MonthPct,Tier,Pattern,YearsActive,YearsBought,ActiveMonths,ServiceType,Y2023,Y2024,Y2025,TotalRevenue,LastService,TotalInvoices,Equipment,MachineCount
3055294,Csc Sugar,5,Monroe,3,March,19917.19,46.5,STRONG,Year-Round,2,2023/2024,"Feb, Mar, Jun, Jul, Aug, Sep, Dec",Customer Labor,18426.46,22249.86,2193.77,42870.09,2025-09-30,14,"Case 521, Case 521, Case 521GXT",7
514285,Big S Farms Llc,5,Monroe,3,March,13079.77,25.0,STRONG,Year-Round,2,2024/2025,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,8184.3,17559.53,26601.1,52344.93,2025-12-29,29,"Kobelco SK210LC-9, Case 1021G, Kobelco SK170LC-11",19
422501,Clark Co Engineer,5,Monroe,3,March,9600.02,32.6,GOOD,Year-Round,1,2023,"Mar, Apr, May, Jun, Aug, Sep, Nov",Customer Labor,16919.15,9466.56,3097.34,29483.05,2025-09-03,10,"Etnyre BT-HL, Etnyre S2000, Gradall XL3100SV",6
512966,Bansal Construction Inc,5,Monroe,3,March,9051.74,53.6,GOOD,Year-Round,1,2023,"Jan, Feb, Mar, May, Jul, Nov",Customer Labor,12965.79,3191.82,736.6999999999999,16894.31,2025-07-11,8,"Case 580SM, Case 580SM2, Case 580SM3",6
549932,John R Jurgensen Co,5,Monroe,3,March,9022.34,17.8,STRONG,Year-Round,3,2023/2024/2025,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,33315.28,7914.6,9582.81,50812.69,2025-12-22,30,"Bomag BW190AD-5, Bomag BW161AD-5, Etnyre ECS250",29
534232,City Of Franklin,5,Monroe,3,March,8317.779999999999,47.3,STRONG,Year-Round,2,2023/2024,"Mar, May, Jun, Aug, Oct",Customer Labor,2843.26,11612.31,3122.66,17578.23,2025-10-07,11,"Schwarze A7000, Case 580SN, Kobelco SK35SR-6E",5
3040514,Csx Railroad,5,Monroe,3,March,7232.150000000001,72.3,GOOD,Year-Round,1,2024,"Feb, Mar, May, Jun, Oct",Customer Labor,2128.8,7876.92,0.0,10005.72,2024-03-11,5,"Case 580N, Case 580N, Case 580N",5
570831,Otterbein Homes,5,Monroe,3,March,6880.0,40.9,GOOD,Seasonal,1,2024,"Mar, Jul, Dec",Customer Labor,1489.3,15327.83,0.0,16817.13,2024-07-16,3,"Case 580SM, Case 1840",2
556010,City Of Lebanon,5,Monroe,3,March,6706.15,33.6,STRONG,Concentrated,2,2023/2024,"Mar, May",Customer Labor,11946.31,8015.07,0.0,19961.38,2024-05-23,4,"Schwarze A7000, Case 580SMP3, Case CX36B",3
592000,Towne Construction Service Llc,5,Monroe,3,March,5816.67,31.1,GOOD,Year-Round,1,2024,"Mar, Apr, Jul, Aug, Sep",Customer Labor,3284.9,10242.81,5200.2,18727.91,2025-09-30,5,"Etnyre CENTINNEL II, Bomag BW120AD, Etnyre CENTINNEL II",9
3037899,Love Landscaping,5,Monroe,3,March,5294.91,48.3,GOOD,Seasonal,1,2023,"Jan, Feb, Mar, Apr",Customer Labor,10579.73,378.78,0.0,10958.51,2024-02-29,9,"Case 621G XR T4F, FE 90EX, Case 221F",8
593140,City Of Urbana,5,Monroe,3,March,5178.41,32.5,GOOD,Year-Round,1,2023,"Mar, May, Jun, Sep, Nov, Dec",Customer Labor,6032.6,2978.9300000000003,6901.25,15912.78,2025-11-04,8,"Case 621G, Schwarze A4000, Bomag BW900-50",5
647611,Indiana & Ohio Railroad,5,Monroe,3,March,4539.97,17.9,GOOD,Year-Round,1,2024,"Feb, Mar, Apr, May, Aug, Sep, Dec",Customer Labor,1912.63,15456.74,8058.299999999999,25427.67,2025-12-31,9,"Case 580SN, Case IH 580SN, Case 580SN",8
592267,Tri-State Service Station,5,Monroe,3,March,4138.53,29.4,GOOD,Seasonal,1,2025,"Mar, May, Aug",Customer Labor,9625.19,0.0,4447.27,14072.46,2025-08-26,4,"Case 621D, Case TR310B, Case TV450B",4
510168,Alvis Landscape & Golf Course,5,Monroe,3,March,3723.08,13.2,STRONG,Year-Round,2,2023/2024,"Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep",Customer Labor,12866.23,12642.75,2713.93,28222.91,2025-01-14,24,"Case 821F, Case 821F, Case 721F",4
594910,Warren Co Engineers,5,Monroe,3,March,3693.68,70.8,GOOD,Year-Round,1,2023,"Jan, Feb, Mar, May, Jun, Aug",Customer Labor,5045.43,167.99,0.0,5213.42,2024-08-22,7,"Case 721D, Case TV450B, Case 580SN",3
569631,City Of North College Hill,5,Monroe,3,March,3312.09,29.8,GOOD,Year-Round,1,2025,"Feb, Mar, Apr, May, Jul, Sep, Nov",Customer Labor,710.8199999999999,4710.82,5700.99,11122.63,2025-09-22,8,"Schwarze A4000, Case 580SN",2
589473,Sunesis Construction Co,5,Monroe,3,March,3163.55,17.1,GOOD,Year-Round,1,2024,"Jan, Feb, Mar, May, Jun, Aug, Sep, Dec",Customer Labor,14332.65,3331.54,824.3399999999999,18488.53,2025-12-18,11,"Case TV380, Case TV380, Case TR340",18
569691,City Of Norwood,5,Monroe,3,March,2808.31,10.1,TARGET,Year-Round,1,2025,"Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,10650.52,9189.95,7847.7,27688.17,2025-12-26,16,Case 580SN,1
566270,City Of Monroe,5,Monroe,3,March,2730.11,16.2,GOOD,Year-Round,1,2025,"Jan, Mar, Apr, May, Jul, Sep, Nov",Customer Labor,2979.76,11192.240000000002,2730.11,16902.11,2025-03-24,8,"Schwarze A4000, Case 621FXT, Case TR310",6
540751,Hamilton Co Green Twp,5,Monroe,3,March,2524.67,20.2,GOOD,Seasonal,1,2023,"Mar, Aug, Dec",Customer Labor,2524.67,6425.63,3550.88,12501.18,2025-12-08,3,"Case 521D, Case 90XTII, Case 580SM",4
570972,City Of Oxford,5,Monroe,3,March,2044.46,89.6,GOOD,Concentrated,1,2025,"Mar, Jun",Customer Labor,0.0,236.74,2044.46,2281.2,2025-03-18,4,"Case 590SN, Case 721G",2
640037,H P 2 X Construction Inc,5,Monroe,3,March,1940.8,11.4,TARGET,Year-Round,1,2025,"Jan, Feb, Mar, May, Jun, Jul, Sep, Oct, Dec",Customer Labor,634.82,6473.62,9955.68,17064.12,2025-10-16,13,"Bomag RS360, Kobelco SK55, Case CX145C",10
532060,City Of Fairborn,5,Monroe,3,March,1849.54,30.1,GOOD,Seasonal,1,2025,"Feb, Mar, May, Dec",Customer Labor,3092.49,0.0,3046.46,6138.95,2025-12-22,5,"Case 590SN, Case 580SMPLUS, Schwarze A7 TORNADO",4
3001132,Midwest Stone Scapes,5,Monroe,3,March,1710.41,21.7,GOOD,Seasonal,1,2025,"Mar, Apr, May",Customer Labor,4007.06,2156.88,1710.41,7874.35,2025-03-31,6,"Case TR270B, Case CR73AS, Case TR270B",4
594920,Warren Co Franklin Twp,5,Monroe,3,March,1680.35,24.3,GOOD,Seasonal,1,2025,"Mar, Apr, Jul",Customer Labor,0.0,3595.72,3327.08,6922.799999999999,2025-04-17,4,"AO BA60, Case 580N, Case SR240B",6
512825,Rack & Ballauer,5,Monroe,3,March,1644.86,39.9,GOOD,Concentrated,1,2023,"Feb, Mar",Customer Labor,1644.86,2474.42,0.0,4119.28,2024-02-19,3,"Etnyre CENTENNIAL, Case 580SNWT",2
1311422,Arcaro Development Co,5,Monroe,3,March,1405.0,13.4,TARGET,Year-Round,1,2023,"Mar, Apr, May, Jun, Jul, Sep",Customer Labor,6331.35,2509.9,1618.99,10460.24,2025-09-12,9,"Kobelco SK210-8E, Case 750H, Kobelco SK115SR",8
533642,Ford Development Corp,5,Monroe,3,March,1273.3,41.6,GOOD,Seasonal,1,2025,"Jan, Mar, Sep",Customer Labor,1284.0,0.0,1776.31,3060.31,2025-09-03,3,Case 580SN,1
565007,Miami Valley Memory Gardens,5,Monroe,3,March,1266.3,14.0,TARGET,Year-Round,1,2023,"Feb, Mar, May, Jun, Aug, Oct",Customer Labor,1266.3,3770.94,3990.35,9027.59,2025-08-26,7,"Case 580N, Case 580SM3, Case 580SM3",5
3012615,J-Ii Fire Systems Inc,5,Monroe,3,March,1257.55,17.4,GOOD,Seasonal,1,2023,"Mar, Apr, Jun, Nov",Customer Labor,4891.54,1679.9,650.0300000000001,7221.47,2025-06-02,5,"Kobelco SK55SRX-6E, FD F550",2
3043812,Arlene Young,5,Monroe,3,March,1233.55,12.3,TARGET,Seasonal,1,2023,"Mar, Aug, Sep",Outside Labor,2091.85,7953.68,0.0,10045.53,2024-08-30,3,Kobelco SK035SR,1
563243,Marshall Plumbing,5,Monroe,3,March,1032.82,47.8,GOOD,Seasonal,1,2023,"Mar, Jul, Aug",Customer Labor,1032.82,0.0,1126.71,2159.53,2025-08-20,3,"Case 580SN, Case 590SM2",2
3054293,Rush County Stone,5,Monroe,3,March,1007.94,15.9,GOOD,Seasonal,1,2024,"Jan, Mar, Sep, Oct",Customer Labor,3156.34,2556.64,606.69,6319.67,2025-10-27,5,"Case SV185B, Case IH SV185B, Case SR210B",3
546418,Julius Howe Asphalt,5,Monroe,3,March,841.5600000000001,27.5,GOOD,Concentrated,1,2023,"Mar, Nov",Customer Labor,2922.49,132.41,0.0,3054.9,2024-11-21,3,"ME 1560-D-GK-01, Bomag BW120SL-5, GE 20XPT",4
596136,City Of West Carrollton,5,Monroe,3,March,545.97,12.9,TARGET,Seasonal,1,2024,"Mar, Apr, Aug, Sep",Customer Labor,0.0,1053.15,3172.4,4225.549999999999,2025-09-11,4,"NB B95B, Case 321FHS, New Holland B95",3
665112,Mid Valley Pipeline Co,6,Burlington,3,March,3188.67,61.5,GOOD,Concentrated,1,2025,"Mar, Aug",Customer Labor,0.0,0.0,5182.08,5182.08,2025-08-07,3,"Case 580SL, Case 580SL, SA 185 DPQ JD",4
626972,Matt Dedden Excavating Inc,6,Burlington,3,March,2654.27,24.6,GOOD,Year-Round,1,2023,"Feb, Mar, Apr, Jun, Aug, Oct",Customer Labor,2654.27,1864.99,6291.200000000001,10810.46,2025-06-26,7,"Kobelco SK140SR, Case CX350C",2
3063472,Just Right Construction And,6,Burlington,3,March,2624.03,35.1,GOOD,Seasonal,1,2024,"Mar, Aug, Oct, Nov",Customer Labor,4861.04,2624.03,0.0,7485.07,2024-03-01,5,"Kobelco SK160LC, Kobelco SK160LC, Kobelco SK70",6
692452,G R Trumble Construction Co,6,Burlington,3,March,2099.88,68.8,GOOD,Seasonal,1,2024,"Mar, Jun, Sep",Customer Labor,0.0,2771.84,281.68,3053.52,2025-09-30,3,"Case 580SN, Case 580SN, Case 580SN",3
694956,City Of Warsaw,6,Burlington,3,March,1599.75,23.4,GOOD,Year-Round,1,2024,"Mar, May, Jun, Jul, Dec",Customer Labor,2616.9,4228.05,0.0,6844.95,2024-07-23,6,"Case 580M3, Case 580M3, Case 580SK#",9
3042669,Sheila Bowling-Herald,6,Burlington,3,March,1469.91,29.7,GOOD,Seasonal,1,2024,"Mar, Apr, Jul",Customer Labor,0.0,3820.79,1126.72,4947.51,2025-07-11,4,"New Holland C238, Case IH 580SL, Kobelco SK35SR-3",4
671210,Bp Pipeline,6,Burlington,3,March,912.18,48.6,GOOD,Seasonal,1,2025,"Mar, Apr, Sep",Customer Labor,633.4399999999999,0.0,1243.88,1877.32,2025-09-26,4,"Case CX145C, Case IH CX145C, Kobelco SK140SRLC-7",4
3056427,K & H Excavating,6,Burlington,3,March,564.02,16.0,GOOD,Year-Round,1,2023,"Feb, Mar, Jun, Jul, Oct",Customer Labor,987.45,2279.55,260.01,3527.01,2025-07-25,6,"Case 580SM, Case 580SLII, Case 580SL II",4
610974,John & Peg Ammon Farm,6,Burlington,3,March,551.9,22.7,GOOD,Seasonal,1,2025,"Mar, May, Jun, Jul",Customer Labor,143.0,1451.05,836.4,2430.45,2025-07-29,4,"Case FM70A, Case FM70A, IH FARMALL 70A",3
759380,Luckey Farmers Inc,7,Perrysburg,3,March,18761.84,94.1,GOOD,Concentrated,1,2025,"Feb, Mar",Customer Labor,0.0,0.0,19942.11,19942.11,2025-03-31,3,Case 721D,1
770650,City Of Oregon,7,Perrysburg,3,March,18756.89,71.6,STRONG,Seasonal,3,2023/2024/2025,"Mar, May, Aug, Oct",Customer Labor,15790.3,6828.8,3588.47,26207.57,2025-03-07,6,"Schwarze A9 MONSOON, Case 721B, Trailer 1285",3
3000438,Republic Services,7,Perrysburg,3,March,9686.2,29.6,GOOD,Year-Round,1,2024,"Feb, Mar, Apr, May, Jun, Jul, Aug, Oct, Nov, Dec",Customer Labor,4757.139999999999,21707.98,6210.26,32675.38,2025-06-10,20,"Case CX350D, Case 580SN, Case CX300D",13
711210,Andre Farms Llc,7,Perrysburg,3,March,8943.56,52.2,GOOD,Seasonal,1,2023,"Mar, May, Jun, Nov",Customer Labor,15823.47,0.0,1300.06,17123.53,2025-11-13,4,"Case 650K, Case 650K SERIES 2, Kobelco SK330VI",5
770608,On-Site Construction Services,7,Perrysburg,3,March,8838.74,75.6,GOOD,Seasonal,1,2025,"Feb, Mar, Apr, Sep",Customer Labor,0.0,0.0,11698.94,11698.94,2025-09-17,4,Kubota SVL95-2SHC,1
793916,Vorst Paving Inc,7,Perrysburg,3,March,6825.17,27.2,GOOD,Year-Round,1,2023,"Jan, Mar, May, Jun, Jul, Nov, Dec",Customer Labor,13355.73,6207.429999999999,5510.02,25073.18,2025-12-12,10,"Case 580SN, Case 580SN, Bomag BW900D-2",11
491540,City Of Tiffin,7,Perrysburg,3,March,6364.55,41.8,GOOD,Seasonal,1,2025,"Feb, Mar, Nov, Dec",Customer Labor,2524.26,2378.55,10311.62,15214.43,2025-12-12,5,"Case 521G, Kobelco SK35SR-6E",2
737449,Glenn Hunter & Associates,7,Perrysburg,3,March,4157.05,29.7,GOOD,Year-Round,1,2023,"Jan, Feb, Mar, Jun, Nov",Customer Labor,4194.43,1231.65,8580.34,14006.42,2025-02-20,12,"Case 321F, Case CX57C, Case CX57C",10
738913,Great Lakes Rail Service Inc,7,Perrysburg,3,March,3946.73,25.6,GOOD,Year-Round,1,2025,"Mar, Apr, Jul, Aug, Dec",Customer Labor,1428.35,1701.89,12267.07,15397.31,2025-08-28,7,"New Holland B95B, New Holland B95, New Holland B95B",7
3069930,Cardinal Aggregates Inc,7,Perrysburg,3,March,3585.88,45.4,STRONG,Seasonal,2,2024/2025,"Feb, Mar, Apr, Jul",Customer Labor,0.0,4865.610000000001,3033.46,7899.07,2025-03-07,7,"Case SV340, Case SV340, Case SV340",4
3002822,Advanced Excavating & Demo Llc,7,Perrysburg,3,March,3317.8,26.8,GOOD,Seasonal,1,2024,"Mar, Apr, Jun, Jul",Customer Labor,8401.7,3989.76,0.0,12391.46,2024-04-30,5,"Kobelco SK210, KT KF22QT, Kobelco SK210-9",6
722032,Vickery Environmental Inc,7,Perrysburg,3,March,3189.1,10.8,TARGET,Year-Round,1,2023,"Jan, Feb, Mar, Aug, Sep",Customer Labor,26839.87,2768.28,0.0,29608.15,2024-09-30,8,"Trailer W20B, Trailer W20B, Kubota RTV-1100C",7
798310,Wood Co Engineer,7,Perrysburg,3,March,2855.83,20.3,GOOD,Seasonal,1,2024,"Feb, Mar, Jun, Dec",Customer Labor,0.0,7122.3,6942.12,14064.42,2025-12-30,6,"Etnyre CENTENNIAL, Etnyre CENTENNNIAL, Etnyre CENTENIAL",5
795622,Dick Weigandt,7,Perrysburg,3,March,2643.44,100.0,GOOD,Concentrated,1,2025,Mar,Customer Labor,0.0,0.0,2643.44,2643.44,2025-03-05,3,Case 650M WT,1
436431,Gerken Materials Inc,7,Perrysburg,3,March,2451.64,54.8,GOOD,Seasonal,1,2024,"Mar, May, Dec",Customer Labor,799.6700000000001,2451.64,1223.07,4474.38,2025-05-30,3,"KO 230SR, KO 230SR, KO 230SR",3
769554,Norfolk & Southern Maint Equip,7,Perrysburg,3,March,2112.2200000000003,36.0,STRONG,Seasonal,2,2023/2024,"Feb, Mar, Aug, Oct",Customer Labor,1995.5,3871.76,5.684341886080804e-14,5867.26,2025-08-13,7,"Case 580SN, Case 580SN, Case 580SN",13
716965,Bowling Transportation Inc,7,Perrysburg,3,March,1120.0,27.7,GOOD,Seasonal,1,2024,"Jan, Feb, Mar",Customer Labor,0.0,4049.79,0.0,4049.79,2024-03-12,4,"Case 1650K, Kobelco SK260LC-10",2
427251,City Of Delphos,7,Perrysburg,3,March,1113.4,38.7,GOOD,Seasonal,1,2025,"Mar, Aug, Sep",Customer Labor,114.76,0.0,2760.13,2874.8900000000003,2025-09-04,4,"Etnyre CENTENNIAL, Schwarze A7000",2
3066987,Meier Landscaping Llc,7,Perrysburg,3,March,1088.99,21.8,GOOD,Year-Round,1,2024,"Jan, Feb, Mar, May, Jul",Customer Labor,-1049.63,3615.65,2426.77,4992.79,2025-07-01,7,"Case 580SM, Case TR270, Case 580SM",6
3012622,Mcbride Farms,7,Perrysburg,3,March,907.63,38.8,STRONG,Seasonal,2,2023/2025,"Mar, Jul, Sep",Customer Labor,344.27,0.0,1993.42,2337.69,2025-09-17,4,Case TR310B,1
736243,Village Of Genoa,7,Perrysburg,3,March,839.9499999999999,19.6,GOOD,Seasonal,1,2024,"Mar, Apr, Jul, Oct",Customer Labor,2754.18,1535.85,0.0,4290.03,2024-10-23,4,Schwarze A7000,1
3053893,Nw Ag Farm Services,7,Perrysburg,3,March,750.92,29.6,GOOD,Seasonal,1,2024,"Mar, Apr, Aug, Oct",Customer Labor,899.79,1183.53,450.0,2533.32,2025-10-29,4,"Case 621FXT, Case SV340B",2
3060709,Wylie & Sons,7,Perrysburg,3,March,587.26,17.0,GOOD,Year-Round,1,2024,"Jan, Mar, Aug, Oct, Dec",Customer Labor,519.08,587.26,2353.13,3459.4700000000003,2025-08-01,5,"New Holland L234, JC SJ160LC, New Holland L234",7
769672,North Branch Nursery,7,Perrysburg,3,March,520.03,14.2,TARGET,Seasonal,1,2025,"Mar, Apr, Dec",Customer Labor,0.0,2015.88,1646.74,3662.62,2025-04-14,3,CS SR250,1
921834,Chaney Cement Contr Inc,9,Brunswick,3,March,11974.09,63.8,GOOD,Seasonal,1,2024,"Mar, Jun, Aug",Outside Labor,6422.87,11974.09,360.0,18756.96,2025-06-17,3,"Gradall XL2300, Gradall XL2300, Gradall XL2300",3
269662,North Coast Paving Co,9,Brunswick,3,March,11651.68,57.0,GOOD,Year-Round,1,2025,"Mar, May, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,2286.33,4995.58,13163.03,20444.94,2025-10-08,10,"Case CX160C, GE 25XPL",2
922780,City Of Cleveland,9,Brunswick,3,March,9890.15,18.0,GOOD,Year-Round,1,2023,"Feb, Mar, Apr, May, Jul, Oct, Nov, Dec",Customer Labor,39080.32,13925.89,2040.0,55046.21,2025-05-22,14,"Case 821C, Etnyre S2000, Case 590SMP3",15
969651,City Of North Ridgeville,9,Brunswick,3,March,7715.95,22.8,STRONG,Year-Round,2,2023/2025,"Jan, Feb, Mar, Apr, Jun, Jul, Aug, Sep, Oct, Nov, Dec",Customer Labor,10565.78,8218.2,15058.43,33842.41,2025-11-24,28,"Kobelco SK210LC-10, Case 621G XT T4F, Kobelco SK140SRLC-5",8
470263,Odot Dist 12,9,Brunswick,3,March,7295.549999999999,18.8,STRONG,Year-Round,3,2023/2024/2025,"Jan, Mar, Jun, Aug, Sep, Oct, Nov, Dec",Customer Labor,6297.52,11214.59,21304.58,38816.69,2025-11-03,15,"Case TR340, Case TR320, Case TR320",11
3054572,Rainbow Truck Parts Llc,9,Brunswick,3,March,5424.33,40.3,GOOD,Seasonal,1,2025,"Jan, Feb, Mar, Jun",Customer Labor,3837.13,0.0,9628.84,13465.97,2025-03-27,4,"Kobelco SK210, Kobelco SK210, Kobelco SK210",4
912009,B V C Erosion Control,9,Brunswick,3,March,5278.19,41.4,STRONG,Year-Round,2,2023/2024,"Mar, Apr, Jun, Jul, Oct, Dec",Customer Labor,2092.76,10653.53,0.0,12746.29,2024-12-28,7,"New Holland E50SR, Kobelco SK160-6, Kobelco SK295-9",11
962893,City Of Maple Heights,9,Brunswick,3,March,4517.48,67.9,GOOD,Seasonal,1,2023,"Mar, Jul, Dec",Customer Labor,5836.99,0.0,818.55,6655.539999999999,2025-12-16,3,"JD 624H, NB B95, Case 521G2XR",3
953920,Kurtz Brothers Inc,9,Brunswick,3,March,4001.81,20.2,GOOD,Year-Round,1,2023,"Mar, Apr, May, Jun, Jul, Aug, Sep, Oct",Customer Labor,10296.66,5033.54,4470.33,19800.53,2025-10-30,13,"Case 521GXR, Etnyre FLUSHER",2
996240,Westfield Companies,9,Brunswick,3,March,3797.84,81.5,GOOD,Concentrated,1,2025,"Mar, Oct",Customer Labor,0.0,863.55,3797.84,4661.39,2025-03-26,3,Case 21F,1
987124,Standard Contr & Eng Inc,9,Brunswick,3,March,3531.0,19.4,GOOD,Year-Round,1,2024,"Jan, Mar, Apr, Jun, Dec",Customer Labor,0.0,11890.04,6342.05,18232.09,2025-12-15,8,"Kobelco SK230SRLC-5, Kobelco SK230SRLC-5, Kobelco SK300L8",8
999371,Dale Yost Construction,9,Brunswick,3,March,3511.2,25.1,STRONG,Seasonal,2,2024/2025,"Mar, Jun, Oct, Dec",Customer Labor,2509.9,9992.3,1469.1999999999998,13971.4,2025-06-11,8,"Case 850M, Kobelco SK210LC-3, Kobelco SK210LC-3",5
985670,Smith Paving & Exc Inc,9,Brunswick,3,March,3174.96,33.6,GOOD,Year-Round,1,2023,"Mar, May, Jun, Sep, Nov, Dec",Customer Labor,5191.34,3085.61,1160.8,9437.75,2025-11-26,8,"Kobelco SK230SRLC-5, Kobelco SK140SR, Kobelco SK140SRLC-5",4
959110,Love'S Concrete Inc,9,Brunswick,3,March,3136.71,18.6,GOOD,Year-Round,1,2023,"Feb, Mar, Apr, May, Oct, Nov",Customer Labor,6361.69,6833.0,3678.0,16872.69,2025-11-18,9,"Case TR320, Case 580SK#, Case 1845CII",10
934004,Fox Construction Services,9,Brunswick,3,March,2960.9,14.6,TARGET,Year-Round,1,2025,"Jan, Mar, Apr, May, Jul, Aug, Sep, Oct, Dec",Customer Labor,176.55,7564.9,12600.04,20341.49,2025-08-06,11,"Case TR340, Case 590SM, KT HB8G",3
932746,F P T Cleveland Llc,9,Brunswick,3,March,2686.25,56.4,STRONG,Concentrated,2,2024/2025,"Jan, Mar",Customer Labor,0.0,3449.8,1311.25,4761.05,2025-03-24,4,Kobelco SK260-8,1
916702,Borchert Fence Co,9,Brunswick,3,March,2630.77,48.9,GOOD,Seasonal,1,2025,"Mar, May, Jun",Customer Labor,1047.17,0.0,4333.48,5380.65,2025-06-02,4,"Case 435SSL, Trailer 1840",2
965954,Modern Poured Walls Inc,9,Brunswick,3,March,2189.28,12.5,STRONG,Year-Round,2,2023/2025,"Feb, Mar, Apr, May, Jun, Aug, Oct, Nov, Dec",Customer Labor,6101.1,5492.08,5901.47,17494.65,2025-12-10,15,"Kobelco SK140SRLC-5, Kobelco SK140SRLC-7, Kobelco SK85CS",7
945319,Holland Paving,9,Brunswick,3,March,1765.5,13.4,TARGET,Year-Round,1,2024,"Feb, Mar, Apr, Jun, Jul, Aug, Sep, Oct, Nov",Customer Labor,4390.09,7314.25,1500.68,13205.02,2025-11-11,11,"Case TV370, Case SV280, Case 430",5
962892,Maple View Farms Llc,9,Brunswick,3,March,1658.54,62.5,GOOD,Seasonal,1,2024,"Mar, Jun, Jul",Customer Labor,0.0,2655.15,0.0,2655.15,2024-07-17,3,"Case 580SN, SJ SJ519TH",2
977751,Riverside Cemetery Assoc,9,Brunswick,3,March,1531.88,10.6,TARGET,Year-Round,1,2024,"Jan, Mar, Jun, Jul, Aug, Oct, Nov, Dec",Customer Labor,2397.33,9810.89,2303.2,14511.42,2025-12-29,9,Case 580LII,1
959860,City Of Lyndhurst,9,Brunswick,3,March,1273.33,11.5,TARGET,Seasonal,1,2025,"Mar, Apr, Jun",Customer Labor,9827.84,0.0,1273.33,11101.17,2025-03-26,3,Case 721E,1
978281,Real Alloy Specialty Products,9,Brunswick,3,March,976.6,17.8,GOOD,Year-Round,1,2024,"Mar, Jun, Jul, Aug, Sep",Customer Labor,1617.43,976.6,2878.99,5473.02,2025-09-30,6,Case 621G XR T4F,1
890630,Terrace Construction Inc,9,Brunswick,3,March,929.62,10.3,TARGET,Year-Round,1,2023,"Jan, Feb, Mar, Apr, May, Jun, Aug, Oct",Customer Labor,3970.5,1320.98,3728.95,9020.43,2025-08-25,9,"Kobelco SK140SRLC-5, Kobelco SK140SLRC-7, Gradall 3100",3
269650,Village Of Northfield,9,Brunswick,3,March,711.63,35.1,GOOD,Concentrated,1,2025,"Feb, Mar",Customer Labor,0.0,1318.2,711.63,2029.83,2025-03-21,3,Case 580SNWT,1
855432,Lassnick Excavating Inc,11,Mentor,3,March,6188.05,51.6,GOOD,Year-Round,1,2024,"Feb, Mar, May, Sep, Oct, Nov",Customer Labor,2569.26,9420.95,0.0,11990.21,2024-11-27,10,"KM PC138USLC-11, Case CX160B, KM PC138USLC-11",8
838445,Grade Line Inc,11,Mentor,3,March,4980.85,90.3,GOOD,Seasonal,1,2024,"Mar, Sep, Nov",Customer Labor,533.99,4980.85,0.0,5514.84,2024-03-21,3,"Case TV380, Case TV380, Case 1845C",4
3071471,Ohio National Services & Disp,11,Mentor,3,March,4764.17,63.7,GOOD,Seasonal,1,2024,"Feb, Mar, Jun, Aug",Customer Labor,659.18,6815.5,0.0,7474.68,2024-06-04,5,Kobelco SK170-9,1
3015726,Lj Shrock Construction Llc,11,Mentor,3,March,3497.19,29.5,GOOD,Seasonal,1,2023,"Jan, Mar, May, Jun",Customer Labor,5334.01,837.9,5684.38,11856.29,2025-05-30,7,"Case TR310, ZZ TR310, Case TR310",5
836030,Geauga Co Thompson Twp,11,Mentor,3,March,3271.71,25.5,GOOD,Year-Round,1,2024,"Jan, Feb, Mar, Jul, Aug, Nov",Customer Labor,1124.56,9837.3,1857.31,12819.17,2025-08-28,10,"Case 580SN, New Holland T6020",2
840640,Hallmark Excavating,11,Mentor,3,March,2739.32,17.7,STRONG,Year-Round,2,2023/2025,"Jan, Feb, Mar, May, Jul, Aug, Sep, Oct",Customer Labor,3452.33,3261.8,8729.710000000001,15443.84,2025-09-18,15,"Schwarze M6000SE, Bomag BW172D, Kobelco SK210LC-11",11
3055127,College Tree Removal,11,Mentor,3,March,2012.55,17.9,STRONG,Seasonal,2,2023/2024,"Mar, Jun, Aug, Oct",Customer Labor,1173.94,2074.46,8003.610000000001,11252.01,2025-10-31,8,"CJ SP7015TRX, CJ SP7015TRX, CJ SP7015TRX",8
814455,Bell-Bridge Farms,11,Mentor,3,March,1803.32,42.1,GOOD,Seasonal,1,2023,"Mar, Jun, Aug, Sep",Customer Labor,3480.91,0.0,801.79,4282.7,2025-06-18,5,"Kobelco K905LCII, Kobelco K905LCII, Kobelco K905LCII",6
850280,Kapalin Inc,11,Mentor,3,March,1562.08,59.2,GOOD,Concentrated,1,2023,"Mar, Sep",Customer Labor,1562.08,0.0,1076.76,2638.84,2025-09-18,3,"Case D5H, Case TV370, Case 650K",3
871910,The Pattie Group Inc,11,Mentor,3,March,1512.71,21.2,GOOD,Seasonal,1,2025,"Feb, Mar, Apr",Customer Labor,0.0,761.9,6379.18,7141.08,2025-03-31,3,Case TR270,1
847621,Infinity Paving,11,Mentor,3,March,1412.4,10.7,TARGET,Year-Round,1,2024,"Mar, Apr, May, Jun, Jul, Aug, Oct, Nov",Customer Labor,0.0,5991.59,7191.34,13182.93,2025-11-19,10,"Bomag BW138AD-5, Bomag BW135AD, Bomag BW900-50",4
